"REF_DATE","GEO","DGUID","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-03-14","Nunavut, place of occurrence","2016A000262","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497998","14.2","3","","","","0"
"2020-03-21","Nunavut, place of occurrence","2016A000262","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497998","14.2","3","","","","0"
"2020-03-28","Nunavut, place of occurrence","2016A000262","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497998","14.2","2","","","","0"
"2020-04-04","Nunavut, place of occurrence","2016A000262","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497998","14.2","0","","","","0"
"2020-04-11","Nunavut, place of occurrence","2016A000262","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497998","14.2","2","","","","0"
"2020-04-18","Nunavut, place of occurrence","2016A000262","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497998","14.2","2","","","","0"
"2020-04-25","Nunavut, place of occurrence","2016A000262","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497998","14.2","2","","","","0"
"2020-05-02","Nunavut, place of occurrence","2016A000262","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497998","14.2","2","","","","0"
"2020-05-09","Nunavut, place of occurrence","2016A000262","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497998","14.2","3","","","","0"
"2020-05-16","Nunavut, place of occurrence","2016A000262","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497998","14.2","4","","","","0"
"2020-05-23","Nunavut, place of occurrence","2016A000262","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497998","14.2","3","","","","0"
"2020-05-30","Nunavut, place of occurrence","2016A000262","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497998","14.2","0","","","","0"
"2020-06-06","Nunavut, place of occurrence","2016A000262","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497998","14.2","2","","","","0"
"2020-06-13","Nunavut, place of occurrence","2016A000262","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497998","14.2","3","","","","0"
"2020-06-20","Nunavut, place of occurrence","2016A000262","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497998","14.2","3","","","","0"
"2020-06-27","Nunavut, place of occurrence","2016A000262","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497998","14.2","1","","","","0"
